Stock,EventD,EventT,ER_Date,ER_A/B,OptionEX,C/P,Strike,StockV,Height,Size,OPrice,Direction,Condition,MillionD,OIa,OIChange,MaxMillionD,MaxStrike,MinHeight,MaxHeight,MarketCapB,Index
AMZN,180720,95106,20180726,amc,181116,P,1990.0,1813.7,110.0,141,211.480,Sell53%  ,Spread              ,2.98,,,2.98,1990.0,109.0,110.0,851.9,AMZN_180720_95106_A
AAPL,180720,103949,20180731,amc,180921,C,210.0,191.44,110.0,850,1.070,Buy100%  ,Spread              ,0.09,,,0.09,210.0,110.0,110.0,961.0,AAPL_180720_103949_A
CCI,180720,154544,20181016,amc,190118,P,92.5,110.33,84.0,1633,0.950,Sell100% ,Spread              ,0.16,,,1.98,120.0,84.0,109.0,45.7,CCI_180720_154544_B
CCI,180720,154544,20181016,amc,190118,P,120.0,110.33,109.0,1633,12.100,Buy100%  ,Spread              ,1.98,,,1.98,120.0,84.0,109.0,45.7,CCI_180720_154544_A
PAH,180720,103714,20180807,bmo,180817,C,10.0,11.75,85.0,500,2.750,Buy20%   ,Spread              ,0.14,,,0.14,12.5,85.0,106.0,3.4,PAH_180720_103714_B
PAH,180720,103714,20180807,bmo,180720,C,12.5,11.75,106.0,500,0.100,Sell33%  ,Spread              ,0.01,,,0.14,12.5,85.0,106.0,3.4,PAH_180720_103714_A
AGO,180720,132213,20180801,amc,181019,P,33.0,36.51,90.0,998,0.430,Buy100%  ,Spread              ,0.04,,,0.08,38.0,90.0,104.0,4.2,AGO_180720_132213_C
AGO,180720,132213,20180801,amc,181019,P,35.0,36.51,96.0,998,0.790,Sell100% ,Spread              ,0.08,,,0.08,38.0,90.0,104.0,4.2,AGO_180720_132213_B
AGO,180720,132213,20180801,amc,181019,C,38.0,36.51,104.0,998,0.800,Buy100%  ,Spread              ,0.08,,,0.08,38.0,90.0,104.0,4.2,AGO_180720_132213_A
ABBV,180720,123521,20180727,bmo,180817,P,75.0,88.91,84.0,2800,0.300,Buy33%   ,Spread              ,0.08,,,0.85,92.5,84.0,104.0,141.4,ABBV_180720_123521_C
ABBV,180720,123521,20180727,bmo,180817,P,85.0,88.91,96.0,4200,2.010,Buy100%  ,Spread              ,0.84,,,0.85,92.5,84.0,104.0,141.4,ABBV_180720_123521_B
ABBV,180720,123521,20180727,bmo,180817,P,92.5,88.91,104.0,1400,6.100,Un0%     ,Spread              ,0.85,,,0.85,92.5,84.0,104.0,141.4,ABBV_180720_123521_A
SSO,180720,95704,,,190118,P,105.0,118.02,89.0,100,3.500,Sell100% ,Spread              ,0.04,,,0.23,120.0,89.0,102.0,,SSO_180720_95704_D
SSO,180720,95704,,,190118,P,110.0,118.02,93.0,300,5.900,Buy100%  ,Spread              ,0.18,,,0.23,120.0,89.0,102.0,,SSO_180720_95704_C
SSO,180720,95704,,,190118,P,115.0,118.02,97.0,300,7.550,Buy66%   ,Spread              ,0.23,,,0.23,120.0,89.0,102.0,,SSO_180720_95704_B
SSO,180720,95704,,,190118,P,120.0,118.02,102.0,100,8.300,Sell100% ,Spread              ,0.08,,,0.23,120.0,89.0,102.0,,SSO_180720_95704_A
NVDA,180720,94720,20180816,amc,180720,C,205.0,250.89,82.0,110,48.250,Buy75%   ,Spread              ,0.53,,,0.53,250.0,82.0,100.0,151.2,NVDA_180720_94720_B
NVDA,180720,94720,20180816,amc,180720,C,250.0,250.89,100.0,110,3.500,Buy100%  ,Spread              ,0.04,,,0.53,250.0,82.0,100.0,151.2,NVDA_180720_94720_A
CHK,180720,143934,20180801,bmo,180727,C,4.0,4.55,88.0,1908,0.550,Buy33%   ,Spread              ,0.10,,,0.1,4.5,88.0,99.0,4.1,CHK_180720_143934_B
CHK,180720,143934,20180801,bmo,180720,C,4.5,4.55,99.0,1908,0.030,Sell100% ,Spread              ,0.01,,,0.1,4.5,88.0,99.0,4.1,CHK_180720_143934_A
AMZN,180720,100005,20180726,amc,181019,P,1450.0,1813.7,80.0,100,9.400,Buy100%  ,Spread              ,0.09,,,0.83,1800.0,80.0,99.0,851.9,AMZN_180720_100005_B
AMZN,180720,100005,20180726,amc,181019,P,1800.0,1813.7,99.0,100,83.400,Buy56%   ,Spread              ,0.83,,,0.83,1800.0,80.0,99.0,851.9,AMZN_180720_100005_A
IBB,180720,125450,,,180921,P,97.0,118.26,82.0,1000,0.220,Buy40%   ,Spread              ,0.02,,,0.44,115.0,82.0,97.0,,IBB_180720_125450_D
IBB,180720,125450,,,181221,P,105.0,118.26,89.0,1000,1.800,Sell33%  ,Spread              ,0.18,,,0.44,115.0,82.0,97.0,,IBB_180720_125450_C
IBB,180720,125450,,,180921,P,107.0,118.26,90.0,1000,0.750,Un0%     ,Spread              ,0.08,,,0.44,115.0,82.0,97.0,,IBB_180720_125450_B
IBB,180720,125450,,,181221,P,115.0,118.26,97.0,1000,4.400,Buy100%  ,Spread              ,0.44,,,0.44,115.0,82.0,97.0,,IBB_180720_125450_A
IBB,180720,125449,,,180921,P,97.0,118.26,82.0,1000,0.230,Buy60%   ,Spread              ,0.02,,,0.44,115.0,82.0,97.0,,IBB_180720_125449_D
IBB,180720,125449,,,181221,P,105.0,118.26,89.0,1000,1.800,Sell33%  ,Spread              ,0.18,,,0.44,115.0,82.0,97.0,,IBB_180720_125449_C
IBB,180720,125449,,,180921,P,107.0,118.26,90.0,1000,0.750,Un0%     ,Spread              ,0.08,,,0.44,115.0,82.0,97.0,,IBB_180720_125449_B
IBB,180720,125449,,,181221,P,115.0,118.26,97.0,1000,4.400,Buy100%  ,Spread              ,0.44,,,0.44,115.0,82.0,97.0,,IBB_180720_125449_A
NXPI,180720,155651,20180731,amc,180817,P,90.0,103.35,87.0,1000,2.300,Sell100% ,Spread              ,0.23,,,0.42,95.0,87.0,92.0,35.8,NXPI_180720_155651_B
NXPI,180720,155651,20180731,amc,180817,P,95.0,103.35,92.0,1000,4.200,Sell100% ,Spread              ,0.42,,,0.42,95.0,87.0,92.0,35.8,NXPI_180720_155651_A
NXPI,180720,153125,20180731,amc,180817,P,90.0,103.35,87.0,3000,2.300,Sell100% ,Spread              ,0.69,,,0.95,95.0,87.0,92.0,35.8,NXPI_180720_153125_B
NXPI,180720,153125,20180731,amc,180817,P,95.0,103.35,92.0,2125,4.450,Buy100%  ,Spread              ,0.95,,,0.95,95.0,87.0,92.0,35.8,NXPI_180720_153125_A
NXPI,180720,144630,20180731,amc,180817,P,90.0,103.35,87.0,1000,2.200,Sell100% ,Spread              ,0.22,,,0.42,95.0,87.0,92.0,35.8,NXPI_180720_144630_B
NXPI,180720,144630,20180731,amc,180817,P,95.0,103.35,92.0,1000,4.200,Sell100% ,Spread              ,0.42,,,0.42,95.0,87.0,92.0,35.8,NXPI_180720_144630_A
NXPI,180720,142636,20180731,amc,180817,P,90.0,103.35,87.0,600,2.200,Sell100% ,Spread              ,0.13,,,0.21,95.0,87.0,92.0,35.8,NXPI_180720_142636_B
NXPI,180720,142636,20180731,amc,180817,P,95.0,103.35,92.0,500,4.100,Sell40%  ,Spread              ,0.21,,,0.21,95.0,87.0,92.0,35.8,NXPI_180720_142636_A
NXPI,180720,142108,20180731,amc,180817,P,90.0,103.35,87.0,850,2.300,Sell100% ,Spread              ,0.20,,,0.43,95.0,87.0,92.0,35.8,NXPI_180720_142108_B
NXPI,180720,142108,20180731,amc,180817,P,95.0,103.35,92.0,1000,4.300,Sell100% ,Spread              ,0.43,,,0.43,95.0,87.0,92.0,35.8,NXPI_180720_142108_A
NXPI,180720,131229,20180731,amc,180817,P,90.0,103.35,87.0,3000,2.260,Sell94%  ,Spread              ,0.68,,,0.94,95.0,87.0,92.0,35.8,NXPI_180720_131229_C
NXPI,180720,125548,20180731,amc,180817,P,90.0,103.35,87.0,3000,2.260,Sell60%  ,Spread              ,0.68,,,0.94,95.0,87.0,92.0,35.8,NXPI_180720_125548_B
NXPI,180720,125548,20180731,amc,180817,P,95.0,103.35,92.0,2125,4.400,Buy100%  ,Spread              ,0.94,,,0.94,95.0,87.0,92.0,35.8,NXPI_180720_125548_A
BKLN,180720,94218,,,190118,P,19.0,23.08,82.0,650,0.050,Sell100% ,Spread              ,0.00,,,0.01,21.0,82.0,91.0,,BKLN_180720_94218_B
BKLN,180720,94218,,,190118,P,21.0,23.08,91.0,650,0.200,Buy100%  ,Spread              ,0.01,,,0.01,21.0,82.0,91.0,,BKLN_180720_94218_A
BIIB,180720,102016,20180724,bmo,180720,C,310.0,358.71,86.0,213,48.720,Buy1%    ,Spread              ,1.04,,,1.04,325.0,86.0,91.0,75.8,BIIB_180720_102016_B
BIIB,180720,102016,20180724,bmo,180727,C,325.0,358.71,91.0,213,36.920,Sell1%   ,Spread              ,0.79,,,1.04,325.0,86.0,91.0,75.8,BIIB_180720_102016_A
AAPL,180720,123505,20180731,amc,180720,C,170.0,191.44,89.0,720,21.840,Buy20%   ,Spread              ,1.57,,,1.57,175.0,89.0,91.0,961.0,AAPL_180720_123505_B
AAPL,180720,123505,20180731,amc,180817,C,175.0,191.44,91.0,720,17.790,Sell20%  ,Spread              ,1.28,,,1.57,175.0,89.0,91.0,961.0,AAPL_180720_123505_A
TSLA,180720,120709,20180801,amc,180727,C,282.5,313.58,90.0,730,32.850,Sell57%  ,Spread              ,2.40,,,2.4,282.5,90.0,90.0,53.3,TSLA_180720_120709_A
JPM,180720,153640,20181012,bmo,180921,P,100.0,111.28,90.0,1842,0.480,Sell100% ,Spread              ,0.09,,,0.09,100.0,90.0,90.0,379.5,JPM_180720_153640_A
CLF,180720,115455,20180720,bmo,181019,C,9.0,9.96,90.0,700,1.230,Sell100% ,Spread              ,0.09,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_115455_D
CLF,180720,115359,20180720,bmo,180727,C,8.5,9.96,85.0,200,1.200,Sell100% ,Spread              ,0.02,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_115359_F
CLF,180720,114657,20180720,bmo,180727,C,8.5,9.96,85.0,200,1.210,Sell100% ,Spread              ,0.02,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114657_D
CLF,180720,114657,20180720,bmo,181019,C,9.0,9.96,90.0,200,1.250,Sell100% ,Spread              ,0.03,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114657_C
CLF,180720,114657,20180720,bmo,181019,C,9.0,9.96,90.0,200,1.250,Sell100% ,Spread              ,0.03,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114657_B
CLF,180720,114657,20180720,bmo,181019,C,9.0,9.96,90.0,700,1.250,Sell100% ,Spread              ,0.09,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114657_A
CLF,180720,114436,20180720,bmo,180727,C,8.5,9.96,85.0,200,1.200,Sell100% ,Spread              ,0.02,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114436_E
CLF,180720,114436,20180720,bmo,181019,C,9.0,9.96,90.0,200,1.230,Sell100% ,Spread              ,0.02,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114436_C
CLF,180720,114436,20180720,bmo,181019,C,9.0,9.96,90.0,200,1.230,Sell100% ,Spread              ,0.02,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114436_B
CLF,180720,114436,20180720,bmo,181019,C,9.0,9.96,90.0,700,1.230,Sell100% ,Spread              ,0.09,,,0.09,9.0,85.0,90.0,3.0,CLF_180720_114436_A
TSLA,180720,120220,20180801,amc,180727,C,275.0,313.58,88.0,450,40.350,Buy33%   ,Spread              ,1.82,,,1.82,275.0,88.0,88.0,53.3,TSLA_180720_120220_A
TAHO,180720,145733,,,180817,C,4.0,4.54,88.0,1500,0.640,Buy80%   ,Spread              ,0.10,,,0.1,4.0,88.0,88.0,1.4,TAHO_180720_145733_B
TAHO,180720,145733,,,180720,C,4.0,4.54,88.0,1076,0.530,Sell40%  ,Spread              ,0.06,,,0.1,4.0,88.0,88.0,1.4,TAHO_180720_145733_A
HAS,180720,154113,20180723,bmo,180727,P,80.0,93.93,85.0,500,0.090,Sell20%  ,Spread              ,0.00,,,0.01,83.0,85.0,88.0,12.1,HAS_180720_154113_B
HAS,180720,154113,20180723,bmo,180727,P,83.0,93.93,88.0,500,0.190,Sell10%  ,Spread              ,0.01,,,0.01,83.0,85.0,88.0,12.1,HAS_180720_154113_A
FB,180720,110728,20180725,amc,180921,P,165.0,209.94,79.0,600,0.500,Un0%     ,Spread              ,0.03,,,0.25,185.0,79.0,88.0,594.1,FB_180720_110728_B
FB,180720,110728,20180725,amc,181116,P,185.0,209.94,88.0,600,4.200,Buy50%   ,Spread              ,0.25,,,0.25,185.0,79.0,88.0,594.1,FB_180720_110728_A
NXPI,180720,135829,20180731,amc,180727,P,90.0,103.35,87.0,1975,1.650,Buy44%   ,Spread              ,0.33,,,0.33,90.0,87.0,87.0,35.8,NXPI_180720_135829_A
KO,180720,141141,20180725,bmo,180921,C,39.0,45.28,86.0,372,6.300,Sell100% ,Spread              ,0.23,,,0.23,39.0,86.0,86.0,192.9,KO_180720_141141_A
FB,180720,113405,20180725,amc,180921,C,175.0,209.94,83.0,160,37.700,Buy47%   ,Spread              ,0.60,,,0.6,180.0,83.0,86.0,594.1,FB_180720_113405_B
FB,180720,113405,20180725,amc,180921,C,180.0,209.94,86.0,160,33.100,Sell20%  ,Spread              ,0.53,,,0.6,180.0,83.0,86.0,594.1,FB_180720_113405_A
MSFT,180720,152639,20181024,amc,190118,P,85.0,106.27,80.0,100,0.800,Un0%     ,Spread              ,0.01,,,0.26,90.0,80.0,85.0,818.3,MSFT_180720_152639_D
MSFT,180720,152639,20181024,amc,190118,P,90.0,106.27,85.0,400,1.300,Sell100% ,Spread              ,0.05,,,0.26,90.0,80.0,85.0,818.3,MSFT_180720_152639_C
MSFT,180720,152639,20181024,amc,190118,P,90.0,106.27,85.0,2000,1.300,Sell100% ,Spread              ,0.26,,,0.26,90.0,80.0,85.0,818.3,MSFT_180720_152639_B
MSFT,180720,152639,20181024,amc,190118,P,90.0,106.27,85.0,100,1.300,Sell100% ,Spread              ,0.01,,,0.26,90.0,80.0,85.0,818.3,MSFT_180720_152639_A
MSFT,180720,152533,20181024,amc,190118,P,85.0,106.27,80.0,2500,0.840,Buy100%  ,Spread              ,0.21,,,0.34,90.0,80.0,85.0,818.3,MSFT_180720_152533_B
MSFT,180720,152533,20181024,amc,190118,P,90.0,106.27,85.0,2500,1.340,Buy100%  ,Spread              ,0.34,,,0.34,90.0,80.0,85.0,818.3,MSFT_180720_152533_A
CLF,180720,115359,20180720,bmo,180727,C,8.5,9.96,85.0,700,1.200,Sell100% ,Spread              ,0.08,,,0.08,8.5,85.0,85.0,3.0,CLF_180720_115359_B
CLF,180720,114437,20180720,bmo,180727,C,8.5,9.96,85.0,700,1.200,Sell100% ,Spread              ,0.08,,,0.08,8.5,85.0,85.0,3.0,CLF_180720_114437_A
BABA,180720,112002,20180815,bmo,180817,C,160.0,187.25,85.0,150,28.050,Sell14%  ,Spread              ,0.42,,,0.42,160.0,85.0,85.0,473.7,BABA_180720_112002_B
BABA,180720,112002,20180815,bmo,180720,C,160.0,187.25,85.0,150,27.350,Buy50%   ,Spread              ,0.41,,,0.42,160.0,85.0,85.0,473.7,BABA_180720_112002_A
BABA,180720,111833,20180815,bmo,180817,C,160.0,187.25,85.0,100,28.090,Sell28%  ,Spread              ,0.28,,,0.28,160.0,85.0,85.0,473.7,BABA_180720_111833_B
BABA,180720,111833,20180815,bmo,180720,C,160.0,187.25,85.0,100,27.390,Buy40%   ,Spread              ,0.27,,,0.28,160.0,85.0,85.0,473.7,BABA_180720_111833_A
EBAY,180720,130045,20181016,amc,190118,P,28.0,34.2,82.0,2400,0.400,Sell50%  ,BuyWrite            ,0.10,,,0.1,28.0,82.0,82.0,33.4,EBAY_180720_130045_B
EBAY,180720,125458,20181016,amc,190118,P,28.0,34.2,82.0,2400,0.400,Sell50%  ,BuyWrite            ,0.10,,,0.1,28.0,82.0,82.0,33.4,EBAY_180720_125458_A
DXC,180720,124239,20180807,amc,180817,P,70.0,87.04,80.0,7500,0.200,Buy100%  ,Spread              ,0.15,,,0.15,70.0,80.0,80.0,24.9,DXC_180720_124239_B
DXC,180720,124239,20180807,amc,180720,P,70.0,87.04,80.0,7500,0.010,Sell60%  ,Spread              ,0.01,,,0.15,70.0,80.0,80.0,24.9,DXC_180720_124239_A
DNR,180720,101159,20180806,bmo,180921,C,3.5,4.36,80.0,3870,1.190,Buy20%   ,Spread              ,0.46,,,0.46,3.5,80.0,80.0,2.0,DNR_180720_101159_B
DNR,180720,101159,20180806,bmo,180720,C,3.5,4.36,80.0,3870,0.940,Sell20%  ,Spread              ,0.36,,,0.46,3.5,80.0,80.0,2.0,DNR_180720_101159_A
TWTR,180720,124341,20180727,bmo,180720,C,32.0,43.42,74.0,900,11.250,Sell100% ,Spread              ,1.01,,,1.01,34.0,74.0,78.0,32.2,TWTR_180720_124341_B
TWTR,180720,124341,20180727,bmo,180817,C,34.0,43.42,78.0,900,9.250,Sell100% ,Spread              ,0.83,,,1.01,34.0,74.0,78.0,32.2,TWTR_180720_124341_A
FB,180720,100126,20180725,amc,180720,C,160.0,209.94,76.0,200,50.180,Buy73%   ,Spread              ,1.00,,,1.04,160.0,76.0,76.0,594.1,FB_180720_100126_B
FB,180720,100126,20180725,amc,181019,C,160.0,209.94,76.0,200,51.980,Sell20%  ,Spread              ,1.04,,,1.04,160.0,76.0,76.0,594.1,FB_180720_100126_A
SKX,180720,103433,20181017,amc,200117,P,15.0,26.27,57.0,1000,0.950,Sell100% ,BuyWrite            ,0.10,,,0.1,15.0,57.0,57.0,4.2,SKX_180720_103433_B
SKX,180720,103404,20181017,amc,200117,P,15.0,26.27,57.0,1000,0.950,Sell100% ,BuyWrite            ,0.10,,,0.1,15.0,57.0,57.0,4.2,SKX_180720_103404_B
SKX,180720,100847,20181017,amc,200117,P,15.0,26.27,57.0,1000,0.950,Buy100%  ,BuyWrite            ,0.10,,,0.1,15.0,57.0,57.0,4.2,SKX_180720_100847_A
SKX,180720,100819,20181017,amc,200117,P,15.0,26.27,57.0,1000,0.950,Buy100%  ,BuyWrite            ,0.10,,,0.1,15.0,57.0,57.0,4.2,SKX_180720_100819_A
CELG,180719,154659,20180726.0,bmo,190118,P,125.0,85.34,146.0,900,39.5,Sell7%   ,Spread              ,3.56,915,0.0,3.56,135.0,146.0,158.0,63.9,CELG_180719_154659_C
CELG,180719,154659,20180726.0,bmo,190118,P,130.0,85.34,152.0,450,44.5,Buy100%  ,Spread              ,2.0,599,2.0,3.56,135.0,146.0,158.0,63.9,CELG_180719_154659_B
CELG,180719,154659,20180726.0,bmo,190118,P,135.0,85.34,158.0,450,49.5,Buy12%   ,Spread              ,2.23,961,0.0,3.56,135.0,146.0,158.0,63.9,CELG_180719_154659_A
SBGI,180719,113247,20180808.0,bmo,181221,C,34.0,26.3,129.0,2633,0.6,Sell33%  ,Spread              ,0.16,2840,-2176.0,0.16,41.0,129.0,156.0,2.7,SBGI_180719_113247_B
SBGI,180719,113247,20180808.0,bmo,181221,C,41.0,26.3,156.0,2633,0.2,Buy100%  ,Spread              ,0.05,5000,0.0,0.16,41.0,129.0,156.0,2.7,SBGI_180719_113247_A
JD,180719,154823,20180813.0,bmo,181221,C,50.0,36.88,136.0,900,0.48,Buy33%   ,Spread              ,0.04,18870,7998.0,0.04,55.0,136.0,149.0,52.4,JD_180719_154823_B
JD,180719,154823,20180813.0,bmo,181221,C,55.0,36.88,149.0,900,0.28,Buy100%  ,Spread              ,0.03,11028,-2700.0,0.04,55.0,136.0,149.0,52.4,JD_180719_154823_A
JD,180719,154238,20180813.0,bmo,181221,C,50.0,36.88,136.0,1350,0.47,Sell33%  ,Spread              ,0.06,18870,7998.0,0.06,55.0,136.0,149.0,52.4,JD_180719_154238_B
JD,180719,154238,20180813.0,bmo,181221,C,55.0,36.88,149.0,1350,0.27,Un0%     ,Spread              ,0.04,11028,-2700.0,0.06,55.0,136.0,149.0,52.4,JD_180719_154238_A
JD,180719,141458,20180813.0,bmo,181221,C,50.0,36.88,136.0,587,0.5,Sell50%  ,Spread              ,0.03,18870,7998.0,0.03,55.0,136.0,149.0,52.4,JD_180719_141458_B
JD,180719,141458,20180813.0,bmo,181221,C,55.0,36.88,149.0,587,0.27,Sell100% ,Spread              ,0.02,11028,-2700.0,0.03,55.0,136.0,149.0,52.4,JD_180719_141458_A
EBAY,180719,131738,20181016.0,amc,190118,C,45.0,34.11,132.0,990,0.23,Un0%     ,Spread              ,0.02,13814,-580.0,0.02,50.0,132.0,147.0,33.3,EBAY_180719_131738_B
EBAY,180719,131738,20181016.0,amc,190118,C,50.0,34.11,147.0,990,0.04,Sell100% ,Spread              ,0.0,7844,8.0,0.02,50.0,132.0,147.0,33.3,EBAY_180719_131738_A
CELG,180719,154659,20180726.0,bmo,190118,P,125.0,85.34,146.0,100,39.5,Sell7%   ,Spread              ,0.4,915,0.0,0.4,125.0,146.0,146.0,63.9,CELG_180719_154659_A
JD,180719,130657,20180813.0,bmo,180817,C,44.0,36.88,119.0,1000,0.13,Buy100%  ,Spread              ,0.01,11080,-5477.0,0.05,50.0,119.0,136.0,52.4,JD_180719_130657_B
JD,180719,130657,20180813.0,bmo,181221,C,50.0,36.88,136.0,1000,0.47,Sell20%  ,Spread              ,0.05,18870,7998.0,0.05,50.0,119.0,136.0,52.4,JD_180719_130657_A
JD,180719,120134,20180813.0,bmo,180817,C,44.0,36.88,119.0,628,0.12,Sell100% ,Spread              ,0.01,11080,-5477.0,0.03,50.0,119.0,136.0,52.4,JD_180719_120134_B
JD,180719,120134,20180813.0,bmo,181221,C,50.0,36.88,136.0,628,0.48,Sell50%  ,Spread              ,0.03,18870,7998.0,0.03,50.0,119.0,136.0,52.4,JD_180719_120134_A
AABA,180719,131743,20180815.0,amc,180817,C,100.0,73.36,136.0,2000,0.03,Un0%     ,BuyWrite            ,0.01,158421,7931.0,5.35,100.0,136.0,136.0,59.4,AABA_180719_131743_B
AABA,180719,131743,20180815.0,amc,180817,P,100.0,73.36,136.0,2000,26.76,Buy6%    ,BuyWrite            ,5.35,158578,7996.0,5.35,100.0,136.0,136.0,59.4,AABA_180719_131743_A
AABA,180719,112626,20180815.0,amc,180817,P,100.0,73.36,136.0,1000,26.5,Sell45%  ,BuyWrite            ,2.65,158578,7996.0,2.65,100.0,136.0,136.0,59.4,AABA_180719_112626_B
AABA,180719,112626,20180815.0,amc,180817,C,100.0,73.36,136.0,1000,0.01,Sell100% ,BuyWrite            ,0.0,158421,7931.0,2.65,100.0,136.0,136.0,59.4,AABA_180719_112626_A
CRNT,180719,131946,20180806.0,bmo,181221,C,2.5,3.76,66.0,500,1.42,Buy40%   ,Spread              ,0.07,1260,515.0,0.07,5.0,66.0,133.0,0.3,CRNT_180719_131946_B
CRNT,180719,131946,20180806.0,bmo,181221,C,5.0,3.76,133.0,500,0.22,Sell20%  ,Spread              ,0.01,2469,500.0,0.07,5.0,66.0,133.0,0.3,CRNT_180719_131946_A
SKX,180719,132406,20180719.0,amc,181019,C,31.0,33.25,93.0,1000,4.7,Sell46%  ,Spread              ,0.47,1351,-425.0,0.47,44.0,93.0,132.0,5.3,SKX_180719_132406_D
SKX,180719,132406,20180719.0,amc,181019,C,33.0,33.25,99.0,1000,3.8,Un0%     ,Spread              ,0.38,1676,1452.0,0.47,44.0,93.0,132.0,5.3,SKX_180719_132406_C
SKX,180719,132406,20180719.0,amc,181019,C,40.0,33.25,120.0,1000,1.35,Un0%     ,Spread              ,0.14,1160,-491.0,0.47,44.0,93.0,132.0,5.3,SKX_180719_132406_B
SKX,180719,132406,20180719.0,amc,181019,C,44.0,33.25,132.0,1000,0.7,Sell33%  ,Spread              ,0.07,2,0.0,0.47,44.0,93.0,132.0,5.3,SKX_180719_132406_A
PM,180719,155437,20180719.0,bmo,180921,P,95.0,80.9,117.0,600,14.35,Un0%     ,Spread              ,0.86,644,0.0,2.71,105.0,117.0,130.0,126.2,PM_180719_155437_D
PM,180719,155437,20180719.0,bmo,180921,P,97.5,80.9,121.0,400,16.85,Buy45%   ,Spread              ,0.67,465,0.0,2.71,105.0,117.0,130.0,126.2,PM_180719_155437_C
PM,180719,155437,20180719.0,bmo,180921,P,100.0,80.9,124.0,1400,19.35,Sell1%   ,Spread              ,2.71,1404,0.0,2.71,105.0,117.0,130.0,126.2,PM_180719_155437_B
PM,180719,155437,20180719.0,bmo,180921,P,105.0,80.9,130.0,400,24.35,Buy21%   ,Spread              ,0.97,385,0.0,2.71,105.0,117.0,130.0,126.2,PM_180719_155437_A
VOD,180719,115018,,,190118,P,29.0,23.28,125.0,873,5.75,Sell81%  ,Spread              ,0.5,999,0.0,0.65,30.0,125.0,129.0,62.2,VOD_180719_115018_B
VOD,180719,115018,,,200117,P,30.0,23.28,129.0,873,7.45,Sell80%  ,Spread              ,0.65,129,0.0,0.65,30.0,125.0,129.0,62.2,VOD_180719_115018_A
TPX,180719,101742,20180726.0,bmo,180921,C,52.5,54.24,97.0,800,4.52,Sell95%  ,Spread              ,0.36,1710,-1525.0,0.45,70.0,97.0,129.0,2.8,TPX_180719_101742_C
TPX,180719,101742,20180726.0,bmo,181221,C,55.0,54.24,101.0,800,5.6,Buy100%  ,Spread              ,0.45,3826,1750.0,0.45,70.0,97.0,129.0,2.8,TPX_180719_101742_B
TPX,180719,101742,20180726.0,bmo,181221,C,70.0,54.24,129.0,800,1.3,Sell100% ,Spread              ,0.1,3750,1750.0,0.45,70.0,97.0,129.0,2.8,TPX_180719_101742_A
TLRD,180719,112913,,,180921,C,25.0,23.33,107.0,750,1.55,Un0%     ,Spread              ,0.12,773,750.0,0.12,30.0,107.0,129.0,1.2,TLRD_180719_112913_B
TLRD,180719,112913,,,180921,C,30.0,23.33,129.0,750,0.4,Sell100% ,Spread              ,0.03,1250,750.0,0.12,30.0,107.0,129.0,1.2,TLRD_180719_112913_A
SBGI,180719,103838,20180808.0,bmo,181221,C,32.0,26.3,122.0,438,0.8,Sell100% ,Spread              ,0.04,3750,0.0,0.08,34.0,122.0,129.0,2.7,SBGI_180719_103838_B
SBGI,180719,103838,20180808.0,bmo,181221,C,34.0,26.3,129.0,1575,0.5,Sell100% ,Spread              ,0.08,2840,-2176.0,0.08,34.0,122.0,129.0,2.7,SBGI_180719_103838_A
NFLX,180719,104707,20181015.0,amc,180921,C,400.0,364.23,110.0,498,11.29,Sell10%  ,Spread              ,0.56,6735,-374.0,0.56,470.0,110.0,129.0,167.5,NFLX_180719_104707_B
NFLX,180719,104707,20181015.0,amc,180921,C,470.0,364.23,129.0,1494,1.93,Buy55%   ,Spread              ,0.29,1412,-592.0,0.56,470.0,110.0,129.0,167.5,NFLX_180719_104707_A
BABA,180719,95027,20180815.0,bmo,181019,C,230.0,187.34,123.0,638,1.56,Sell20%  ,Spread              ,0.1,21530,999.0,0.1,240.0,123.0,128.0,474.0,BABA_180719_95027_B
BABA,180719,95027,20180815.0,bmo,181019,C,240.0,187.34,128.0,638,0.92,Buy33%   ,Spread              ,0.06,10410,-691.0,0.1,240.0,123.0,128.0,474.0,BABA_180719_95027_A
SKX,180719,120322,20180719.0,amc,180817,C,32.0,33.25,96.0,3350,3.1,Sell100% ,Spread              ,1.04,4820,41.0,1.04,42.0,96.0,126.0,5.3,SKX_180719_120322_C
SKX,180719,120322,20180719.0,amc,180817,C,34.0,33.25,102.0,3350,2.3,Buy100%  ,Spread              ,0.77,4748,3794.0,1.04,42.0,96.0,126.0,5.3,SKX_180719_120322_B
SKX,180719,120322,20180719.0,amc,180817,C,42.0,33.25,126.0,3350,0.4,Sell100% ,Spread              ,0.13,4177,4107.0,1.04,42.0,96.0,126.0,5.3,SKX_180719_120322_A
